"March 29, 2015 at 01:01PM",Wisden India,http://www.linkedin.com/company/2863364,"Bengaluru Area, India",IN,"Internet, Publishing",Server Administrator,Cloud Enablement : 1) Basic On-boarding Infrastructure Monitoring :   1) 24x7 Availability Monitoring    2) Minimum Uptime SLA - 99.9% Backup Management :  1) Backup Automation   2) Backup Frequency - Daily/Twice a Day/Weekly  3) Restore Requests -5/month  4) Backup Retention - 24 months  5) Recovery Drills - Quarterly Incident Management :  1) Response Time - 30 mins/1 Hours  for critical issues...,https://www.linkedin.com/jobs?viewJob=&jobId=41608661&trk=api*a130653*s139051*,No salary provided
"April 02, 2015 at 05:34PM",ZapStitch,http://www.linkedin.com/company/3254011,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software",Content Marketing Specialist,"  The Opportunity: We are looking for a Content Marketing Specialist who will own content planning, creation, and distribution at ZapStitch. In this role, you would produce highly engaging and relevant content to help us drive thought leadership, build our brand, generate leads and grow our subscriber base.  You will be at the core of our  content marketing strategy and will help implement a varie...",https://www.linkedin.com/jobs?viewJob=&jobId=41644650&trk=api*a130653*s139051*,No salary provided
"March 29, 2015 at 01:01PM",Wisden India,http://www.linkedin.com/company/2863364,"Bengaluru Area, India",IN,"Internet, Publishing",Server Administrator,Cloud Enablement : 1) Basic On-boarding Infrastructure Monitoring :   1) 24x7 Availability Monitoring    2) Minimum Uptime SLA - 99.9% Backup Management :  1) Backup Automation   2) Backup Frequency - Daily/Twice a Day/Weekly  3) Restore Requests -5/month  4) Backup Retention - 24 months  5) Recovery Drills - Quarterly Incident Management :  1) Response Time - 30 mins/1 Hours  for critical issues...,https://www.linkedin.com/jobs?viewJob=&jobId=41608661&trk=api*a130653*s139051*,No salary provided
"April 02, 2015 at 05:34PM",ZapStitch,http://www.linkedin.com/company/3254011,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software",Content Marketing Specialist,"  The Opportunity: We are looking for a Content Marketing Specialist who will own content planning, creation, and distribution at ZapStitch. In this role, you would produce highly engaging and relevant content to help us drive thought leadership, build our brand, generate leads and grow our subscriber base.  You will be at the core of our  content marketing strategy and will help implement a varie...",https://www.linkedin.com/jobs?viewJob=&jobId=41644650&trk=api*a130653*s139051*,No salary provided
"March 30, 2015 at 05:24PM",SCAC Consultants,http://www.linkedin.com/company/1397504,"Bengaluru Area, India",IN,"Consumer Services, Retail, Logistics and Supply Chain",Head Supply Chain & Logistics,"- Own all the metrics across the supply chain function & Logistic Operations to enable timely last mile deliveries to customers. 
- Formulate and implement processes for fulfillment centre (FC) operations in accordance with global standards and Lean principles. 
 
-Lead the India FC procurement team as an assignment for transformation and monitoring CAPEX in the ongoing Greenfield project. 
- Esta...",https://www.linkedin.com/jobs?viewJob=&jobId=41621450&trk=api*a130653*s139051*,50-60 Lacs
"April 19, 2015 at 04:22PM",Ittisa,http://www.linkedin.com/company/3692941,"Bengaluru Area, India",IN,Internet,Graphic Designer,"Graphic Designers who live and breathe design, typography, color theory, and composition. They'll be responsible for creating stunning visuals for both print and digital media. They will be working closely with digital directors, creative directors, copywriters, and web developers, to translate marketing and brand strategies into comps that render beautifully in print and code....",https://www.linkedin.com/jobs?viewJob=&jobId=44297844&trk=api*a130653*s139051*,No salary provided
"April 08, 2015 at 07:42PM",E2 Edge,http://www.linkedin.com/company/1635660,"Bengaluru Area, India",IN,Information Technology and Services,Sr Front End Engineer,"  6+ years of experience building web applications Expert knowledge of JavaScript Expert knowledge of web technologies (HTML/CSS) Ability to write high-performance, reusable code for UI components Aware of but not reliant on Object Oriented JavaScript Frameworks (jQuery, AngularJS, Node.js, React, etc.) Experience building Responsive websites Templating: Mustache, Handlebars SASS / LESS An eye for...",https://www.linkedin.com/jobs?viewJob=&jobId=43053393&trk=api*a130653*s139051*,No salary provided
"April 08, 2015 at 07:42PM",E2 Edge,http://www.linkedin.com/company/1635660,"Bengaluru Area, India",IN,Information Technology and Services,Sr Front End Engineer,"  6+ years of experience building web applications Expert knowledge of JavaScript Expert knowledge of web technologies (HTML/CSS) Ability to write high-performance, reusable code for UI components Aware of but not reliant on Object Oriented JavaScript Frameworks (jQuery, AngularJS, Node.js, React, etc.) Experience building Responsive websites Templating: Mustache, Handlebars SASS / LESS An eye for...",https://www.linkedin.com/jobs?viewJob=&jobId=43053393&trk=api*a130653*s139051*,No salary provided
"April 20, 2015 at 07:29AM",TTS Staffing,http://www.linkedin.com/company/1836831,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software",Mobile Engineer (iOS or Android),"Software Development Engineer II/III (Mobile Apps)  Major Media Company India Engineering Office   Our client is a major Media Company Headquartered in New York and is seeking talented and innovative iOS and Android engineers to join the Bangalore Native Apps Team. The team’s charter is to rapidly prototype and launch new mobile, tablet, wearable and TV based apps for the portfolio of brands owned...",https://www.linkedin.com/jobs?viewJob=&jobId=44954379&trk=api*a130653*s139051*,Market
"March 27, 2015 at 05:54PM",Parallel Labs Ltd.,http://www.linkedin.com/company/3565743,"Bengaluru Area, India",IN,Design,UI Designer,We are looking for a Visual/UI designer with about 1 year of experience who would like work on exciting experience design projects for Web and Mobile Apps. The role will involve working on User Experience Design projects for designing Web and Mobile applications. Perks: 1. Get to work with a team always in tune with the latest design and technology trends 2. Work on some really interesting project...,https://www.linkedin.com/jobs?viewJob=&jobId=40878274&trk=api*a130653*s139051*,No salary provided
"April 20, 2015 at 07:29AM",TTS Staffing,http://www.linkedin.com/company/1836831,"Bengaluru Area, India",IN,"Information Technology and Services, Computer Software",Mobile Engineer (iOS or Android),"Software Development Engineer II/III (Mobile Apps)  Major Media Company India Engineering Office   Our client is a major Media Company Headquartered in New York and is seeking talented and innovative iOS and Android engineers to join the Bangalore Native Apps Team. The team’s charter is to rapidly prototype and launch new mobile, tablet, wearable and TV based apps for the portfolio of brands owned...",https://www.linkedin.com/jobs?viewJob=&jobId=44954379&trk=api*a130653*s139051*,Market
"March 27, 2015 at 05:54PM",Parallel Labs Ltd.,http://www.linkedin.com/company/3565743,"Bengaluru Area, India",IN,Design,UI Designer,We are looking for a Visual/UI designer with about 1 year of experience who would like work on exciting experience design projects for Web and Mobile Apps. The role will involve working on User Experience Design projects for designing Web and Mobile applications. Perks: 1. Get to work with a team always in tune with the latest design and technology trends 2. Work on some really interesting project...,https://www.linkedin.com/jobs?viewJob=&jobId=40878274&trk=api*a130653*s139051*,No salary provided
"April 25, 2015 at 02:54PM",HiveMinds Innovative Market Solutions,http://www.linkedin.com/company/2637530,"Bengaluru Area, India",IN,"Marketing and Advertising, Market Research",Online Marketing Manager/Specialist,"IMPORTANT: To Apply, please fill up the form on this link - http://goo.gl/hjNqXe. This should take around 20-30 minutes which consists of basic aptitude and a brief background about yourself.   Roles Understand Client’s business goals, support with Market Research, devise Marketing Strategy to take the Client businesses to the next stage Execute marketing campaigns through SEO / SEM / Social Media...",https://www.linkedin.com/jobs?viewJob=&jobId=59597116&trk=api*a130653*s139051*,No salary provided
"April 15, 2015 at 02:59PM",Nudgespot,http://www.linkedin.com/company/2601744,"Bengaluru Area, India",IN,Internet,Software Engineer,"At Nudgespot, we are building a product for B2C companies that enables contextual communication with their users and keeping it extremely simple all the way. It helps our customers interact with their users in a much more meaningful way, both automated and on-demand, by tracking user behaviors &amp; profiles and enabling them to intelligently segment their users. In addition, it involves a lot of...",https://www.linkedin.com/jobs?viewJob=&jobId=44289028&trk=api*a130653*s139051*,No salary provided
"April 15, 2015 at 02:59PM",Nudgespot,http://www.linkedin.com/company/2601744,"Bengaluru Area, India",IN,Internet,Software Engineer,"At Nudgespot, we are building a product for B2C companies that enables contextual communication with their users and keeping it extremely simple all the way. It helps our customers interact with their users in a much more meaningful way, both automated and on-demand, by tracking user behaviors &amp; profiles and enabling them to intelligently segment their users. In addition, it involves a lot of...",https://www.linkedin.com/jobs?viewJob=&jobId=44289028&trk=api*a130653*s139051*,No salary provided
"April 18, 2015 at 02:26PM",Myndbee Inc,http://www.linkedin.com/company/3594435,"Bengaluru Area, India",IN,Internet,Full Stack Engineer,"Be part of a rockstar team in a dynamic, fun environment. Be ready to turn around releases every 3 weeks. Unmatched opportunity to be all you can be. Accelerate your learning as you work on the latest technologies delivering a kick ass social product. Why Myndbee is cool to work at  Small, highly-focused development teams - 3 people on iOS, 3 people on Android, and 2 people on the Server. And NO Q...",https://www.linkedin.com/jobs?viewJob=&jobId=44916772&trk=api*a130653*s139051*,No salary provided
"April 18, 2015 at 02:26PM",Myndbee Inc,http://www.linkedin.com/company/3594435,"Bengaluru Area, India",IN,Internet,Full Stack Engineer,"Be part of a rockstar team in a dynamic, fun environment. Be ready to turn around releases every 3 weeks. Unmatched opportunity to be all you can be. Accelerate your learning as you work on the latest technologies delivering a kick ass social product. Why Myndbee is cool to work at  Small, highly-focused development teams - 3 people on iOS, 3 people on Android, and 2 people on the Server. And NO Q...",https://www.linkedin.com/jobs?viewJob=&jobId=44916772&trk=api*a130653*s139051*,No salary provided
"April 08, 2015 at 11:06AM",Gravity Consulting Pty Ltd.,http://www.linkedin.com/company/2771935,"Bengaluru Area, India",IN,Information Technology and Services,INFORMATION & VISUAL DESIGN CONSULTANT,"Candidates applying for this position would be incharge to communicate their designs with the ability to perceive information and represent complex concepts and problems through innovative design thinking and creative visualisation. KEY RESPONSIBILITIES: The responsibilities of this position will differ depending on the project. - You will be in charge of things such as, information modelling, bus...",https://www.linkedin.com/jobs?viewJob=&jobId=43061632&trk=api*a130653*s139051*,No salary provided
"April 08, 2015 at 11:06AM",Gravity Consulting Pty Ltd.,http://www.linkedin.com/company/2771935,"Bengaluru Area, India",IN,Information Technology and Services,INFORMATION & VISUAL DESIGN CONSULTANT,"Candidates applying for this position would be incharge to communicate their designs with the ability to perceive information and represent complex concepts and problems through innovative design thinking and creative visualisation. KEY RESPONSIBILITIES: The responsibilities of this position will differ depending on the project. - You will be in charge of things such as, information modelling, bus...",https://www.linkedin.com/jobs?viewJob=&jobId=43061632&trk=api*a130653*s139051*,No salary provided
"April 19, 2015 at 07:31PM",VerifIQ Technologies Private Limited,http://www.linkedin.com/company/9412034,"Bengaluru Area, India",IN,Semiconductors,Verification Engineer,Looking for a person with 2-4 years experience in design verification with following skillset: 1. Good knowledge of processor architecture. (Knowledge of ARM architecure a plus) 2. c++ and assmebly programming 3. Hands on experience in automation in UNIX enviroment (shell and perl scripting) 4. Good analytical skills Job Location : Bangalore Job role: Working as a consultant for one of the reputed...,https://www.linkedin.com/jobs?viewJob=&jobId=44926575&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 12:26PM",IceCream Labs,http://www.linkedin.com/company/3766716,"Bengaluru Area, India",IN,Information Technology and Services,Software Engineer,"We are looking for a hands-on full stack software developer who eats, breaths and lives on technology and creates great apps. This is your opportunity to play a leading role in transforming an industry and to create dynamic and exciting new solutions. You will work directly with the founding team, engineers and advisers from around the world to understand market needs, define product features and...",https://www.linkedin.com/jobs?viewJob=&jobId=43040808&trk=api*a130653*s139051*,No salary provided
"April 20, 2015 at 02:48PM",DeZyre,http://www.linkedin.com/company/2399807,"Bengaluru Area, India",IN,E-Learning,SEO Hacker,"DeZyre is revolutionizing how students and working professionals get trained in job skills.  You will be responsible for ranking DeZyre’s website highly in organic search. You will work with various teams to decide on a SEO strategy and execute this on a rapid timeline. You will be working with a team that is intense, smart, data oriented, and passionate about building an all-new higher education...",https://www.linkedin.com/jobs?viewJob=&jobId=44926664&trk=api*a130653*s139051*,No salary provided
"April 16, 2015 at 06:26PM",Primaseller,http://www.linkedin.com/company/3341408,"Bengaluru Area, India",IN,Retail,Web Content Writer,1. He or she will create content for our blog and social media 2. Is expected to track and learn about latest trends in the retail and internet economy 3. Keep readers hooked on their content with compelling storytelling formats 4. Understand the promotional needs of Primaseller and gaining indepth knowledge of the product  ...,https://www.linkedin.com/jobs?viewJob=&jobId=44916021&trk=api*a130653*s139051*,No salary provided
"March 28, 2015 at 02:04AM",GrexIt,http://www.linkedin.com/company/1241281,"Bengaluru Area, India",IN,"Marketing and Advertising, Computer Software",SEO Specialist,"You would be responsible for: - Building our SEO and content creation strategy - Working with the content team to get world class content written - Researching the market and competition - Building and executing the strategy for off-site activities and linkbuilding - Generating reports, and keeping track of progress - Working on PPC and display ad campaigns - Expanding our marketing team by hiring...",https://www.linkedin.com/jobs?viewJob=&jobId=40881588&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 12:07PM",Teabox,http://www.linkedin.com/company/2845194,"Bengaluru Area, India",IN,Food & Beverages,Software Engineer – Front End,"Responsibilities: Producing and maintaining the web/mobile application's user interfaces Work closely with designers and turn the static assets to browser based web pages or mobile applications Work with backend engineers to develop complex, interactive applications. Participating, contributing in the UI/UX discussions and providing valuable feedback to create storyboards for the various old and n...",https://www.linkedin.com/jobs?viewJob=&jobId=58663632&trk=api*a130653*s139051*,No salary provided
"April 08, 2015 at 02:52PM",Flatchat,http://www.linkedin.com/company/3125750,"Bengaluru Area, India",IN,Computer Software,Software Engineer,"Your Role and Responsibilities Work along with full-time engineers and build product end to end   Understand scalability, code quality mobile applications   Collaborate with cross-functional teams to define, design, and ship new features.   Unit-test code for robustness, including edge cases, usability, and general reliability.   Continuously discover, evaluate, and implement new technologies to m...",https://www.linkedin.com/jobs?viewJob=&jobId=43065956&trk=api*a130653*s139051*,No salary provided
"April 08, 2015 at 03:39PM",Foradian,http://www.linkedin.com/company/391409,"Bengaluru Area, India",IN,Information Technology and Services,Web Application Tester,"Foradian, the world's leading provider of School Management ERP software is looking for a passionate tester to join its Testing Team in testing its unparalleled web based products - Fedena (ERP) and Uzity (LMS). If you feel you possess the below qualities, do get in touch with us. You are open to switching from your current domain to educational domain You are a tester by nature You feel that the...",https://www.linkedin.com/jobs?viewJob=&jobId=43068605&trk=api*a130653*s139051*,No salary provided
"April 20, 2015 at 04:35PM",Crossover.,http://www.linkedin.com/company/9308035,"Bengaluru Area, India",IN,Computer Software,Crossover Chief Software Architect - Java - $100K,"Are you one of top Software Architects in the world?  Do enjoy solving the incredibly complex problems that no one else has been able to complete?  Are you 10x more productive than the typical developer?  Are you interested in earning $100,000 USD while working for the best companies from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, thi...",https://www.linkedin.com/jobs?viewJob=&jobId=44962948&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 08:06PM",SignEasy,http://www.linkedin.com/company/2773503,"Bengaluru Area, India",IN,Graphic Design,Visual Designer,"SignEasy is a SaaS based mobile and web product, an apple featured app with millions of downloads and users, across consumers and businesses.We are looking for a visual designer who loves taking a concept to an awesome design that provides intuitive and delightful product experience to our users. You will create the visual style and brand not just for our core products in mobile and web, but also...",https://www.linkedin.com/jobs?viewJob=&jobId=43040933&trk=api*a130653*s139051*,No salary provided
"April 14, 2015 at 04:04PM",Mapplinks,http://www.linkedin.com/company/3499960,"Bengaluru Area, India",IN,"Information Technology and Services, Marketing and Advertising, Design",PHP Web Developer,"Responsibilities: Create websites from scratch using HTML, CSS and PHP, MySQL Create web applications and products using the full development stack: Presentation layers like HTML5, CSS3, AJAX, Node.JS, JSON, jQuery; application layers such as PHP, RoR; database layers such as MySQL, PostgreSQL, and NoSQL Create applications using CMSs WordPress, Drupal, Joomla, and Magento Work on shared, cloud an...",https://www.linkedin.com/jobs?viewJob=&jobId=44267801&trk=api*a130653*s139051*,No salary provided
"April 14, 2015 at 04:04PM",Mapplinks,http://www.linkedin.com/company/3499960,"Bengaluru Area, India",IN,"Information Technology and Services, Marketing and Advertising, Design",PHP Web Developer,"Responsibilities: Create websites from scratch using HTML, CSS and PHP, MySQL Create web applications and products using the full development stack: Presentation layers like HTML5, CSS3, AJAX, Node.JS, JSON, jQuery; application layers such as PHP, RoR; database layers such as MySQL, PostgreSQL, and NoSQL Create applications using CMSs WordPress, Drupal, Joomla, and Magento Work on shared, cloud an...",https://www.linkedin.com/jobs?viewJob=&jobId=44267801&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 02:34PM",SELCO Foundation,http://www.linkedin.com/company/9318970,"Bengaluru Area, India",IN,"Renewables & Environment, Nonprofit Organization Management","Engineer, water purification project, SELCO Foundation","Position / duration – 6 months, contractual position  Location – Bangalore, Karnataka with travel in the field areas  Reports to – Program manager, SELCO Foundation  Last Date for applying – 10th May, 2015 SELCO Foundation is looking for an engineer who will coordinate with technical and social partners to pilot an innvoative, energy efficient water purification project in the Indian context. S(he...",https://www.linkedin.com/jobs?viewJob=&jobId=44930978&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 02:34PM",SELCO Foundation,http://www.linkedin.com/company/9318970,"Bengaluru Area, India",IN,"Renewables & Environment, Nonprofit Organization Management","Engineer, water purification project, SELCO Foundation","Position / duration – 6 months, contractual position  Location – Bangalore, Karnataka with travel in the field areas  Reports to – Program manager, SELCO Foundation  Last Date for applying – 10th May, 2015 SELCO Foundation is looking for an engineer who will coordinate with technical and social partners to pilot an innvoative, energy efficient water purification project in the Indian context. S(he...",https://www.linkedin.com/jobs?viewJob=&jobId=44930978&trk=api*a130653*s139051*,No salary provided
"April 17, 2015 at 08:49AM",NOROC Solutions Pvt Ltd,http://www.linkedin.com/company/9309964,"Bengaluru Area, India",IN,"Internet, Financial Services",Mobile UX Interaction designer,"Our product Binge is a solution at the cutting edge of technology in the mobile payments space. The mobile payments industry is in the process of bringing about a change user behaviour and a great user experience is essential for making the road for change easier for the user to navigate. We’re looking for a UX Designer to join our team in Bangalore, someone who is adept at telling stories through...",https://www.linkedin.com/jobs?viewJob=&jobId=44930086&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 05:49PM",BLUERACE Technologies Private Limited,http://www.linkedin.com/company/2821222,"Bengaluru Area, India",IN,Information Technology and Services,IT Technical Recruiter,"We are looking for the technical recruiter whose sole responsiblility will be securing an appropriate candidates for open contractual and full time positions in our organization Hiring potential candidates as per processes. Extensive Resource Hunting and Cold Calling Activity. Briefing the candidate about the responsibilities, salary and benefits of the job in question. Informing candidates about...",https://www.linkedin.com/jobs?viewJob=&jobId=44990071&trk=api*a130653*s139051*,No salary provided
"April 17, 2015 at 08:49AM",NOROC Solutions Pvt Ltd,http://www.linkedin.com/company/9309964,"Bengaluru Area, India",IN,"Internet, Financial Services",Mobile UX Interaction designer,"Our product Binge is a solution at the cutting edge of technology in the mobile payments space. The mobile payments industry is in the process of bringing about a change user behaviour and a great user experience is essential for making the road for change easier for the user to navigate. We’re looking for a UX Designer to join our team in Bangalore, someone who is adept at telling stories through...",https://www.linkedin.com/jobs?viewJob=&jobId=44930086&trk=api*a130653*s139051*,No salary provided
"April 21, 2015 at 05:49PM",BLUERACE Technologies Private Limited,http://www.linkedin.com/company/2821222,"Bengaluru Area, India",IN,Information Technology and Services,IT Technical Recruiter,"We are looking for the technical recruiter whose sole responsiblility will be securing an appropriate candidates for open contractual and full time positions in our organization Hiring potential candidates as per processes. Extensive Resource Hunting and Cold Calling Activity. Briefing the candidate about the responsibilities, salary and benefits of the job in question. Informing candidates about...",https://www.linkedin.com/jobs?viewJob=&jobId=44990071&trk=api*a130653*s139051*,No salary provided
"April 26, 2015 at 02:02PM",3i Molecular Solutions,http://www.linkedin.com/company/9376625,"Bengaluru Area, India",IN,Biotechnology,Product Specialist,"Designation: Product Specialist (Genomics) No. of positions available: 4 Job Locations: Positions available in Bangalore, Hyderabad, Kolkata and New Delhi. Job Description:  Effectively describes the process and value-added benefits of the clinical/research products/services to new and prospective clients.Stays abreast of trends in the marketplace to ensure the product's competitive position. Inte...",https://www.linkedin.com/jobs?viewJob=&jobId=59780182&trk=api*a130653*s139051*,No salary provided
"March 31, 2015 at 12:18PM",TravelSpice.com,http://www.linkedin.com/company/384286,"Bengaluru Area, India",IN,Hospitality,SEO Specialist,Search Engine Optimization (SEO/SMO) Analyst The SEO/SMO Analyst is responsible for implementing SEO and social media strategies for clients. Key Functional Areas of Responsibility Perform keyword research in coordination with business objectives to optimize existing content and uncover new opportunities Provide SEO analysis and recommendations in coordination with elements and structure of websit...,https://www.linkedin.com/jobs?viewJob=&jobId=41635735&trk=api*a130653*s139051*,No salary provided
"April 16, 2015 at 07:14PM",Function Space,http://www.linkedin.com/company/2844464,"Bengaluru Area, India",IN,Higher Education,Laravel Developer,"Function Space is looking for a  Back End Web developer with very strong knowledge in Laravel &amp; PHPto join our team in Bangalore You'll be responsible for developing and maintaining the Function Space web app. Additionally, you'll be working on our API's, ensuring high back-end performance and timely delivery of new features on the platform....",https://www.linkedin.com/jobs?viewJob=&jobId=44266831&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 02:01PM",Instamojo,http://www.linkedin.com/company/2563830,"Bengaluru Area, India",IN,Internet,Android Developer,"# What you will do - Architect and develop Instamojo’s Android app from scratch   - Implement beautiful UIs and transitions that result in high productivity and delight among Instamojo’s seller and buyer userbase   - Conceptualise, design and execute features that enhance our mobile products   - Dedicatedly maintain and improve the codebase of the app and product with scheduled releases of new fea...",https://www.linkedin.com/jobs?viewJob=&jobId=43040825&trk=api*a130653*s139051*,No salary provided
"March 31, 2015 at 12:18PM",TravelSpice.com,http://www.linkedin.com/company/384286,"Bengaluru Area, India",IN,Hospitality,SEO Specialist,Search Engine Optimization (SEO/SMO) Analyst The SEO/SMO Analyst is responsible for implementing SEO and social media strategies for clients. Key Functional Areas of Responsibility Perform keyword research in coordination with business objectives to optimize existing content and uncover new opportunities Provide SEO analysis and recommendations in coordination with elements and structure of websit...,https://www.linkedin.com/jobs?viewJob=&jobId=41635735&trk=api*a130653*s139051*,No salary provided
"April 16, 2015 at 07:14PM",Function Space,http://www.linkedin.com/company/2844464,"Bengaluru Area, India",IN,Higher Education,Laravel Developer,"Function Space is looking for a  Back End Web developer with very strong knowledge in Laravel &amp; PHPto join our team in Bangalore You'll be responsible for developing and maintaining the Function Space web app. Additionally, you'll be working on our API's, ensuring high back-end performance and timely delivery of new features on the platform....",https://www.linkedin.com/jobs?viewJob=&jobId=44266831&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 02:01PM",Instamojo,http://www.linkedin.com/company/2563830,"Bengaluru Area, India",IN,Internet,Android Developer,"# What you will do - Architect and develop Instamojo’s Android app from scratch   - Implement beautiful UIs and transitions that result in high productivity and delight among Instamojo’s seller and buyer userbase   - Conceptualise, design and execute features that enhance our mobile products   - Dedicatedly maintain and improve the codebase of the app and product with scheduled releases of new fea...",https://www.linkedin.com/jobs?viewJob=&jobId=43040825&trk=api*a130653*s139051*,No salary provided
"April 20, 2015 at 04:56PM",Crossover.,http://www.linkedin.com/company/9308035,"Bengaluru Area, India",IN,Computer Software,Crossover Front End Web Designer - $15/hr,"Ready to make $30,000 USD while working for a fortune 500 company from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, this role is for you. Work for Crossover, and you’ll earn the most competitive wages on the market, collaborate with the most skilled teams in your field, and work for the most elite companies in the world. Sound too good...",https://www.linkedin.com/jobs?viewJob=&jobId=44967266&trk=api*a130653*s139051*,No salary provided
"April 03, 2015 at 02:11PM",The Better India,http://www.linkedin.com/company/702633,"Bengaluru Area, India",IN,Internet,Associate Editor,"Responsibilities: Work with our staff writers and editor to finalise the day’s stories, edit these and publish online Generate new and unique content/story ideas for our staff writers Coordinate with readers on user-submitted stories Undertake writing assigments as and when needed...",https://www.linkedin.com/jobs?viewJob=&jobId=43010559&trk=api*a130653*s139051*,No salary provided
"April 03, 2015 at 02:11PM",The Better India,http://www.linkedin.com/company/702633,"Bengaluru Area, India",IN,Internet,Associate Editor,"Responsibilities: Work with our staff writers and editor to finalise the day’s stories, edit these and publish online Generate new and unique content/story ideas for our staff writers Coordinate with readers on user-submitted stories Undertake writing assigments as and when needed...",https://www.linkedin.com/jobs?viewJob=&jobId=43010559&trk=api*a130653*s139051*,No salary provided
"April 10, 2015 at 11:49AM",Function Space,http://www.linkedin.com/company/2844464,"Bengaluru Area, India",IN,"Higher Education, Information Technology and Services",Freelance Android Developer,Function Space is looking for a talented Freelance Android Developer with 3-5 years of experience to join our young team and deliver brilliant and trendsetting Android mobile applications. Responsibilities:- Lead development and maintenance of scalable and reliable mobile apps You will work closely with the designers to execute emerging designs and ensure that the feasibility and usability of the...,https://www.linkedin.com/jobs?viewJob=&jobId=43039958&trk=api*a130653*s139051*,No salary provided
"April 10, 2015 at 11:49AM",Function Space,http://www.linkedin.com/company/2844464,"Bengaluru Area, India",IN,"Higher Education, Information Technology and Services",Freelance Android Developer,Function Space is looking for a talented Freelance Android Developer with 3-5 years of experience to join our young team and deliver brilliant and trendsetting Android mobile applications. Responsibilities:- Lead development and maintenance of scalable and reliable mobile apps You will work closely with the designers to execute emerging designs and ensure that the feasibility and usability of the...,https://www.linkedin.com/jobs?viewJob=&jobId=43039958&trk=api*a130653*s139051*,No salary provided
"April 25, 2015 at 04:45PM",HOWTODO GLOBAL CONSULTING SERVICES,http://www.linkedin.com/company/6497045,"Bengaluru Area, India",IN,Computer Software,SAP BASIS ENGINEER - IMMEDIATE JOINING,SAP BASIS ENGINEER for one of our CMM LEVEL 5 CLient. Should have hands on Experience with full time employement. Candidates with completed Notice Period and can join immediately are preferable and eligible to join this job....,https://www.linkedin.com/jobs?viewJob=&jobId=59606655&trk=api*a130653*s139051*,No salary provided
"April 25, 2015 at 04:45PM",HOWTODO GLOBAL CONSULTING SERVICES,http://www.linkedin.com/company/6497045,"Bengaluru Area, India",IN,Computer Software,SAP BASIS ENGINEER - IMMEDIATE JOINING,SAP BASIS ENGINEER for one of our CMM LEVEL 5 CLient. Should have hands on Experience with full time employement. Candidates with completed Notice Period and can join immediately are preferable and eligible to join this job....,https://www.linkedin.com/jobs?viewJob=&jobId=59606655&trk=api*a130653*s139051*,No salary provided
"April 23, 2015 at 01:24PM",Gaames Unlimited,http://www.linkedin.com/company/2414971,"Bengaluru Area, India",IN,Sporting Goods,Web Application Developer,"Experience Required: Up to 3 years’experience with HTML/XHTML and CSS Up to 2 years’ experience Web programming experience, including PHP, ASP or JSP Up to 1 year experience working with relational database systems such as MySQL, MSSQL or Oracle and a good working knowledge of SQL Qualification:BS in computer science or a related field bachelor's degree program in multimedia or web design   Job Re...",https://www.linkedin.com/jobs?viewJob=&jobId=44995955&trk=api*a130653*s139051*,No salary provided
"April 14, 2015 at 11:10AM",Confidential,http://www.linkedin.com/company/2996773,"Bengaluru Area, India",IN,"Design, Retail, Architecture & Planning",Senior interior designer & sales executive,"You are a confident and experienced interior designer who enjoys the whole experience from pitching concept ideas to clients to closing the project and execution. We need you to be part of the business development and sales team and interact with homeowners and help them to design, decorate and furnish their dream homes. You will work collaboratively with the in-house design, sales and execution e...",https://www.linkedin.com/jobs?viewJob=&jobId=44257060&trk=api*a130653*s139051*,No salary provided
"April 09, 2015 at 03:39PM",Blue Dots Consultancy Services,http://www.linkedin.com/company/3573199,"Bengaluru Area, India",IN,Information Technology and Services,"Translators (English >German, French, Japanese and Chinese)","If you are interested in this position, write to &lt;careers@bluedotsconsultancy.com&gt; with your updated resume,salary expectations and notice period.   We require translators for the following languages: Japanese, Chinese, Spanish, French and German preferably from a content management setting. Job role- Language Translators (English&gt; German, French, Spanish, Japanese and Chinese)    Job des...",https://www.linkedin.com/jobs?viewJob=&jobId=43078166&trk=api*a130653*s139051*,No salary provided
"April 25, 2015 at 04:45PM",HOWTODO GLOBAL CONSULTING SERVICES,http://www.linkedin.com/company/6497045,"Bengaluru Area, India",IN,Computer Software,SAP BASIS ENGINEER - IMMEDIATE JOINING,SAP BASIS ENGINEER for one of our CMM LEVEL 5 CLient. Should have hands on Experience with full time employement. Candidates with completed Notice Period and can join immediately are preferable and eligible to join this job....,https://www.linkedin.com/jobs?viewJob=&jobId=59606655&trk=api*a130653*s139051*,No salary provided
